"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          37, -0.1672478440, 0.0048192634, 0.0000000000, 0.0000000000, 0.0000000000, -0.0062166335, -0.0010205379, -0.1673141510, 0.0000000000, -34.7040260592, -6.9319013954, -6.5598408228, -6.4632060889, -6.4106717324, 0.0000000000, 5.0000000000, 5.0000000000, 0.1482000000
          38, -0.1687461052, 0.0048368483, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063111337, -0.0010552523, -0.1688121132, 0.0000000000, -34.8876158906, -6.9356560455, -6.5646417229, -6.4656516479, -6.4140301730, 0.0000000000, 5.0000000000, 5.0000000000, 0.1523666667
          39, -0.1701503366, 0.0048612908, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063765426, -0.0010798317, -0.1702163422, 0.0000000000, -35.0010609780, -6.9401298003, -6.5695274928, -6.4684417581, -6.4181075710, 0.0000000000, 5.0000000000, 5.0000000000, 0.1562666667
          40, -0.1714399948, 0.0048885255, 0.0000000000, 0.0000000000, 0.0000000000, -0.0064127378, -0.0010976220, -0.1715061653, 0.0000000000, -35.0698786427, -6.9453658630, -6.5745066733, -6.4715798357, -6.4229647401, 0.0000000000, 5.0000000000, 5.0000000000, 0.1599000000
          41, -0.1725986088, 0.0049151094, 0.0000000000, 0.0000000000, 0.0000000000, -0.0064206345, -0.0011114893, -0.1726650012, 0.0000000000, -35.1159241673, -6.9513518351, -6.5795970726, -6.4750571847, -6.4286051569, 0.0000000000, 5.0000000000, 5.0000000000, 0.1643166667
          42, -0.1736143707, 0.0049373904, 0.0000000000, 0.0000000000, 0.0000000000, -0.0064021689, -0.0011246715, -0.1736809220, 0.0000000000, -35.1631847230, -6.9580241402, -6.5848235797, -6.4788552970, -6.4349787062, 0.0000000000, 5.0000000000, 5.0000000000, 0.1682166667
          43, -0.1744798893, 0.0049522195, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063599743, -0.0011400576, -0.1745464308, 0.0000000000, -35.2326646291, -6.9652805749, -6.5902134312, -6.4829479993, -6.4419886709, 0.0000000000, 5.0000000000, 5.0000000000, 0.1723833333
          44, -0.1751923504, 0.0049577684, 0.0000000000, 0.0000000000, 0.0000000000, -0.0062972667, -0.0011593766, -0.1752586515, 0.0000000000, -35.3369374977, -6.9729704824, -6.5957969794, -6.4873037104, -6.4494919987, 0.0000000000, 5.0000000000, 5.0000000000, 0.1765333333
          45, -0.1757530856, 0.0049521640, 0.0000000000, 0.0000000000, 0.0000000000, -0.0062177902, -0.0011845470, -0.1758188496, 0.0000000000, -35.4901587089, -6.9809308049, -6.6015972056, -6.4918904799, -6.4573253556, 0.0000000000, 5.0000000000, 5.0000000000, 0.1804333333
          46, -0.1761674365, 0.0049342582, 0.0000000000, 0.0000000000, 0.0000000000, -0.0061255600, -0.0012169025, -0.1762323232, 0.0000000000, -35.7029223064, -6.9889829846, -6.6076299061, -6.4966771026, -6.4653061765, 0.0000000000, 5.0000000000, 5.0000000000, 0.1843333333
