"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          61, 0.5767369062, 0.0439530632, 0.0000000000, 0.0000000000, 0.0000000000, 0.0909524132, -0.0064801249, 0.5783730101, 0.0000000000, 13.1216544199, -4.0311439456, -1.2887654687, -1.4254349734, 1.4346769140, 0.0000000000, 5.0000000000, 0.2216424455
          62, 0.5233518895, 0.0386931321, 0.0000000000, 0.0000000000, 0.0000000000, 0.0756206679, -0.0070672296, 0.5247327062, 0.0000000000, 13.5257049884, -4.0684826706, -1.2939420988, -1.4263721824, 1.3972107691, 0.0000000000, 5.0000000000, 0.2249357391
          63, 0.4743512771, 0.0323406307, 0.0000000000, 0.0000000000, 0.0000000000, 0.0613649165, -0.0091248731, 0.4753648990, 0.0000000000, 14.6673477650, -4.0929362878, -1.3071583495, -1.4168539554, 1.3735935546, 0.0000000000, 5.0000000000, 0.2284696627
          64, 0.4504578755, 0.0274691055, 0.0000000000, 0.0000000000, 0.0000000000, 0.0537584839, -0.0118954135, 0.4511378376, 0.0000000000, 16.3987093154, -4.1201921358, -1.3228373552, -1.4066640069, 1.3460521049, 0.0000000000, 5.0000000000, 0.2319644803
          65, 0.4600624406, 0.0259112620, 0.0000000000, 0.0000000000, 0.0000000000, 0.0551901639, -0.0142844219, 0.4605700794, 0.0000000000, 17.7553080905, -4.1578475793, -1.3349358269, -1.4056785195, 1.3065402233, 0.0000000000, 5.0000000000, 0.2355949894
          66, 0.4972213455, 0.0281202245, 0.0000000000, 0.0000000000, 0.0000000000, 0.0644030254, -0.0153224771, 0.4977801072, 0.0000000000, 17.6819834796, -4.1877652918, -1.3399059048, -1.4165507156, 1.2753472336, 0.0000000000, 5.0000000000, 0.2390011182
          67, 0.5458735441, 0.0330749412, 0.0000000000, 0.0000000000, 0.0000000000, 0.0774066078, -0.0146269331, 0.5466790015, 0.0000000000, 16.5041425299, -4.1914186905, -1.3361692054, -1.4333700385, 1.2725005164, 0.0000000000, 5.0000000000, 0.2424452698
          68, 0.5876355800, 0.0387520481, 0.0000000000, 0.0000000000, 0.0000000000, 0.0892505997, -0.0126112306, 0.5887769128, 0.0000000000, 15.1639876944, -4.1841042054, -1.3247211440, -1.4474916628, 1.2804968879, 0.0000000000, 5.0000000000, 0.2459084504
          69, 0.6093722248, 0.0429732069, 0.0000000000, 0.0000000000, 0.0000000000, 0.0959470919, -0.0103006080, 0.6107987413, 0.0000000000, 14.1802827602, -4.1907338605, -1.3104358345, -1.4555731855, 1.2729210604, 0.0000000000, 5.0000000000, 0.2493810388
          70, 0.6074731432, 0.0442773612, 0.0000000000, 0.0000000000, 0.0000000000, 0.0958473538, -0.0088359005, 0.6090205508, 0.0000000000, 13.7197232833, -4.2160163029, -1.2997165073, -1.4598851265, 1.2460445536, 0.0000000000, 5.0000000000, 0.2526820012
          71, 0.5876928463, 0.0424518440, 0.0000000000, 0.0000000000, 0.0000000000, 0.0900105300, -0.0089305046, 0.5891564195, 0.0000000000, 13.8437530823, -4.2453202959, -1.2962563293, -1.4617328322, 1.2165763481, 0.0000000000, 5.0000000000, 0.2561797123
          72, 0.5614239379, 0.0385116907, 0.0000000000, 0.0000000000, 0.0000000000, 0.0814983770, -0.0105661783, 0.5626440653, 0.0000000000, 14.5780132835, -4.2616066413, -1.2991530115, -1.4593612143, 1.2021182605, 0.0000000000, 5.0000000000, 0.2597226516
          73, 0.5404950885, 0.0341727336, 0.0000000000, 0.0000000000, 0.0000000000, 0.0739586426, -0.0130645549, 0.5414166915, 0.0000000000, 15.8165599327, -4.2647748896, -1.3042074342, -1.4522438674, 1.2004187155, 0.0000000000, 5.0000000000, 0.2633036065
          74, 0.5327228327, 0.0310895177, 0.0000000000, 0.0000000000, 0.0000000000, 0.0701352785, -0.0154586415, 0.5334052915, 0.0000000000, 17.1351269597, -4.2653524248, -1.3072242927, -1.4438466130, 1.1992629203, 0.0000000000, 5.0000000000, 0.2667578641
          75, 0.5397253037, 0.0302111711, 0.0000000000, 0.0000000000, 0.0000000000, 0.0709284667, -0.0169439513, 0.5403045631, 0.0000000000, 17.8650904363, -4.2669015407, -1.3067459656, -1.4389003119, 1.1959013710, 0.0000000000, 5.0000000000, 0.2700440450
          76, 0.5573960942, 0.0315092532, 0.0000000000, 0.0000000000, 0.0000000000, 0.0753304229, -0.0171909196, 0.5580212462, 0.0000000000, 17.6899176571, -4.2654649923, -1.3036906684, -1.4395603012, 1.1961455279, 0.0000000000, 5.0000000000, 0.2736002620
          77, 0.5784190267, 0.0341396493, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811402441, -0.0164028023, 0.5791934341, 0.0000000000, 16.9427348847, -4.2592877290, -1.2991257737, -1.4442232547, 1.2025580894, 0.0000000000, 5.0000000000, 0.2770508207
          78, 0.5955658996, 0.0368996689, 0.0000000000, 0.0000000000, 0.0000000000, 0.0860367022, -0.0151477338, 0.5965156096, 0.0000000000, 16.1401421025, -4.2527149348, -1.2934586242, -1.4490428249, 1.2099080924, 0.0000000000, 5.0000000000, 0.2803994487
          79, 0.6044270720, 0.0387461888, 0.0000000000, 0.0000000000, 0.0000000000, 0.0885028118, -0.0140805425, 0.6055039974, 0.0000000000, 15.5996522649, -4.2510876428, -1.2874618997, -1.4510664525, 1.2117960214, 0.0000000000, 5.0000000000, 0.2839374204
