"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          70, 0.2683526010, 0.0024482970, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810281627, 0.0071313228, 0.2682690010, 0.0000000000, 109.6078621982, -7.0321829144, -6.6354956248, -6.5363671707, -6.5101470657, 0.0000000000, 5.0000000000, 5.0000000000, 0.2945833333
          71, 0.2687746693, 0.0024493016, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810835908, 0.0071396933, 0.2686909874, 0.0000000000, 109.7352281984, -7.0388964965, -6.6409454423, -6.5438833892, -6.5170149432, 0.0000000000, 5.0000000000, 5.0000000000, 0.2987333333
          72, 0.2691557647, 0.0024508079, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811312515, 0.0071478504, 0.2690719984, 0.0000000000, 109.8232819622, -7.0454745558, -6.6466133747, -6.5511640349, -6.5237147909, 0.0000000000, 5.0000000000, 5.0000000000, 0.3029000000
          73, 0.2694930254, 0.0024520418, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811693587, 0.0071549701, 0.2694091863, 0.0000000000, 109.9055602092, -7.0519942514, -6.6525238985, -6.5582246980, -6.5303145028, 0.0000000000, 5.0000000000, 5.0000000000, 0.3070666667
          74, 0.2697843809, 0.0024523818, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811965335, 0.0071603949, 0.2697004914, 0.0000000000, 110.0091278692, -7.0585381477, -6.6586864970, -6.5651072234, -6.5368922539, 0.0000000000, 5.0000000000, 5.0000000000, 0.3112166667
          75, 0.2700286315, 0.0024513322, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812118594, 0.0071636083, 0.2699447232, 0.0000000000, 110.1558689046, -7.0651830846, -6.6650937656, -6.5718734907, -6.5435254543, 0.0000000000, 5.0000000000, 5.0000000000, 0.3153833333
          76, 0.2702254850, 0.0024485467, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812149108, 0.0071642588, 0.2701415953, 0.0000000000, 110.3615799850, -7.0719911357, -6.6717209546, -6.5785968951, -6.5502811595, 0.0000000000, 5.0000000000, 5.0000000000, 0.3195333333
          77, 0.2703755674, 0.0024438340, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812057609, 0.0071621661, 0.2702917371, 0.0000000000, 110.6358156406, -7.0790036247, -6.6785271828, -6.5853529070, -6.5572091971, 0.0000000000, 5.0000000000, 5.0000000000, 0.3237000000
          78, 0.2704804140, 0.0024371517, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811849714, 0.0071573147, 0.2703966843, 0.0000000000, 110.9821800114, -7.0862387080, -6.6854583581, -6.5922100134, -6.5643386514, 0.0000000000, 5.0000000000, 5.0000000000, 0.3276000000
          79, 0.2705424389, 0.0024285968, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811535616, 0.0071498436, 0.2704588491, 0.0000000000, 111.3986622956, -7.0936925394, -6.6924517662, -6.5992221979, -6.5716778585, 0.0000000000, 5.0000000000, 5.0000000000, 0.3317666667
          80, 0.2705648725, 0.0024183915, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811129615, 0.0071400313, 0.2704814574, 0.0000000000, 111.8780278274, -7.1013435648, -6.6994420001, -6.6064237889, -6.5792175879, 0.0000000000, 5.0000000000, 5.0000000000, 0.3359166667
          81, 0.2705516798, 0.0024068644, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810649490, 0.0071282757, 0.2704684679, 0.0000000000, 112.4083580519, -7.1091588189, -6.7063676550, -6.6138269620, -6.5869362838, 0.0000000000, 5.0000000000, 5.0000000000, 0.3403333333
          82, 0.2705074594, 0.0023944283, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810115764, 0.0071150697, 0.2704244713, 0.0000000000, 112.9737159232, -7.1171012587, -6.7131781369, -6.6214219800, -6.5948065014, 0.0000000000, 5.0000000000, 5.0000000000, 0.3447666667
          83, 0.2704373271, 0.0023815540, 0.0000000000, 0.0000000000, 0.0000000000, 0.0809550884, 0.0071009735, 0.2703545743, 0.0000000000, 113.5549829188, -7.1251367971, -6.7198396341, -6.6291799940, -6.6028012150, 0.0000000000, 5.0000000000, 5.0000000000, 0.3486666667
          84, 0.2703467818, 0.0023687465, 0.0000000000, 0.0000000000, 0.0000000000, 0.0808978349, 0.0070865877, 0.2702642664, 0.0000000000, 114.1307341030, -7.1332398344, -6.7263394722, -6.6370578784, -6.6108988862, 0.0000000000, 5.0000000000, 5.0000000000, 0.3528166667
          85, 0.2702415691, 0.0023565182, 0.0000000000, 0.0000000000, 0.0000000000, 0.0808421811, 0.0070725250, 0.2701592830, 0.0000000000, 114.6783275700, -7.1413961778, -6.7326881442, -6.6450043934, -6.6190861606, 0.0000000000, 5.0000000000, 5.0000000000, 0.3569833333
          86, 0.2701275372, 0.0023453651, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807904221, 0.0070593834, 0.2700454632, 0.0000000000, 115.1750499961, -7.1496030274, -6.7389186588, -6.6529669023, -6.6273578971, 0.0000000000, 5.0000000000, 5.0000000000, 0.3611333333
          87, 0.2700104947, 0.0023357438, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807447020, 0.0070477210, 0.2699286064, 0.0000000000, 115.5993613367, -7.1578657971, -6.7450832859, -6.6608977659, -6.6357142329, 0.0000000000, 5.0000000000, 5.0000000000, 0.3653000000
          88, 0.2698960725, 0.0023280518, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807069394, 0.0070380332, 0.2698143359, 0.0000000000, 115.9321582505, -7.1661924868, -6.7512481576, -6.6687595709, -6.6441553569, 0.0000000000, 5.0000000000, 5.0000000000, 0.3694666667
          89, 0.2697895946, 0.0023226115, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806787655, 0.0070307354, 0.2697079691, 0.0000000000, 116.1578674867, -7.1745865984, -6.7574864411, -6.6765285175, -6.6526749044, 0.0000000000, 5.0000000000, 5.0000000000, 0.3736166667
          90, 0.2696959619, 0.0023196570, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806614732, 0.0070261473, 0.2696144023, 0.0000000000, 116.2654477805, -7.1830400450, -6.7638710200, -6.6841956253, -6.6612533804, 0.0000000000, 5.0000000000, 5.0000000000, 0.3775166667
          91, 0.2696195479, 0.0023193297, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806559816, 0.0070244863, 0.2695380056, 0.0000000000, 116.2489117009, -7.1915273477, -6.7704675068, -6.6917656788, -6.6698528783, 0.0000000000, 5.0000000000, 5.0000000000, 0.3816833333
