"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          20, 0.6067360766, 0.0181946100, 0.0000000000, 0.0000000000, 0.0000000000, 0.0901238254, -0.0135844378, 0.6068567982, 0.0000000000, 33.3470228665, -6.5242774734, -6.1334691026, -6.1173099741, -5.9933587650, 0.0000000000, 5.0000000000, 5.0000000000, 0.0889166667
          21, 0.6138197017, 0.0170894012, 0.0000000000, 0.0000000000, 0.0000000000, 0.0890253223, -0.0150588603, 0.6138728733, 0.0000000000, 35.9181515127, -6.5256135812, -6.1369806525, -6.1199591961, -5.9949411451, 0.0000000000, 5.0000000000, 5.0000000000, 0.0930833333
          22, 0.6200639291, 0.0159887612, 0.0000000000, 0.0000000000, 0.0000000000, 0.0878230858, -0.0164847895, 0.6200509401, 0.0000000000, 38.7812363605, -6.5258872294, -6.1397910043, -6.1213737720, -5.9953473645, 0.0000000000, 5.0000000000, 5.0000000000, 0.0972333333
          23, 0.6255809303, 0.0149133181, 0.0000000000, 0.0000000000, 0.0000000000, 0.0865764964, -0.0178474963, 0.6255040962, 0.0000000000, 41.9478029774, -6.5255865226, -6.1418367656, -6.1217265812, -5.9950716350, 0.0000000000, 5.0000000000, 5.0000000000, 0.1011333333
          24, 0.6304716975, 0.0138803130, 0.0000000000, 0.0000000000, 0.0000000000, 0.0853368178, -0.0191350487, 0.6303340974, 0.0000000000, 45.4220086952, -6.5251684363, -6.1431491894, -6.1212585258, -5.9945895796, 0.0000000000, 5.0000000000, 5.0000000000, 0.1053000000
          25, 0.6348377237, 0.0129049268, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841477007, -0.0203375982, 0.6346430923, 0.0000000000, 49.1934383907, -6.5250111949, -6.1438439729, -6.1202380004, -5.9943039282, 0.0000000000, 5.0000000000, 5.0000000000, 0.1094666667
          26, 0.6387731710, 0.0119994508, 0.0000000000, 0.0000000000, 0.0000000000, 0.0830457086, -0.0214477988, 0.6385257573, 0.0000000000, 53.2335340897, -6.5253921140, -6.1441000121, -6.1189258075, -5.9945201198, 0.0000000000, 5.0000000000, 5.0000000000, 0.1136166667
          27, 0.6423633854, 0.0111730975, 0.0000000000, 0.0000000000, 0.0000000000, 0.0820593387, -0.0224609169, 0.6420678034, 0.0000000000, 57.4919698160, -6.5264779183, -6.1441357034, -6.1175482708, -5.9954312369, 0.0000000000, 5.0000000000, 5.0000000000, 0.1183000000
          28, 0.6456837207, 0.0104311316, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812088345, -0.0233756389, 0.6453447569, 0.0000000000, 61.8996812155, -6.5283337209, -6.1441833157, -6.1162817210, -5.9971259799, 0.0000000000, 5.0000000000, 5.0000000000, 0.1224666667
          29, 0.6487993328, 0.0097745350, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805064221, -0.0241943942, 0.6484217355, 0.0000000000, 66.3764910900, -6.5309403936, -6.1444669510, -6.1152476321, -5.9996037882, 0.0000000000, 5.0000000000, 5.0000000000, 0.1263666667
          30, 0.6517615334, 0.0092069353, 0.0000000000, 0.0000000000, 0.0000000000, 0.0799566144, -0.0249162456, 0.6513501706, 0.0000000000, 70.7902807252, -6.5342120040, -6.1451855175, -6.1145160438, -6.0027922595, 0.0000000000, 5.0000000000, 5.0000000000, 0.1305166667
          31, 0.6546146691, 0.0087194190, 0.0000000000, 0.0000000000, 0.0000000000, 0.0795579470, -0.0255524153, 0.6541738816, 0.0000000000, 75.0754916635, -6.5380223201, -6.1465017029, -6.1141145394, -6.0065711343, 0.0000000000, 5.0000000000, 5.0000000000, 0.1346833333
          32, 0.6573887737, 0.0083094705, 0.0000000000, 0.0000000000, 0.0000000000, 0.0793035838, -0.0261069875, 0.6569227293, 0.0000000000, 79.1131968413, -6.5422301559, -6.1485366580, -6.1140405216, -6.0107998327, 0.0000000000, 5.0000000000, 5.0000000000, 0.1388333333
          33, 0.6601060335, 0.0079714251, 0.0000000000, 0.0000000000, 0.0000000000, 0.0791818183, -0.0265867799, 0.6596185733, 0.0000000000, 82.8090367264, -6.5466995773, -6.1513671751, -6.1142748813, -6.0153353399, 0.0000000000, 5.0000000000, 5.0000000000, 0.1432666667
          34, 0.6627784229, 0.0076971787, 0.0000000000, 0.0000000000, 0.0000000000, 0.0791777986, -0.0270005125, 0.6622729473, 0.0000000000, 86.1066694876, -6.5513212194, -6.1550273415, -6.1147937704, -6.0200562339, 0.0000000000, 5.0000000000, 5.0000000000, 0.1474166667
          35, 0.6654124668, 0.0074775479, 0.0000000000, 0.0000000000, 0.0000000000, 0.0792740704, -0.0273576975, 0.6648918867, 0.0000000000, 88.9880577791, -6.5560250697, -6.1595113282, -6.1155790146, -6.0248766669, 0.0000000000, 5.0000000000, 5.0000000000, 0.1515833333
          36, 0.6680068893, 0.0073038186, 0.0000000000, 0.0000000000, 0.0000000000, 0.0794518091, -0.0276669704, 0.6674736614, 0.0000000000, 91.4599513154, -6.5607878433, -6.1647775696, -6.1166244873, -6.0297561381, 0.0000000000, 5.0000000000, 5.0000000000, 0.1557333333
          37, 0.6705561697, 0.0071670222, 0.0000000000, 0.0000000000, 0.0000000000, 0.0796915234, -0.0279369983, 0.6700122888, 0.0000000000, 93.5613356511, -6.5656280907, -6.1707539678, -6.1179389054, -6.0346967539, 0.0000000000, 5.0000000000, 5.0000000000, 0.1596333333
          38, 0.6730509738, 0.0070575063, 0.0000000000, 0.0000000000, 0.0000000000, 0.0799742206, -0.0281769321, 0.6724979421, 0.0000000000, 95.3666847018, -6.5706021195, -6.1773438271, -6.1195446369, -6.0397415169, 0.0000000000, 5.0000000000, 5.0000000000, 0.1638000000
          39, 0.6754802806, 0.0069681278, 0.0000000000, 0.0000000000, 0.0000000000, 0.0802816222, -0.0283933282, 0.6749192420, 0.0000000000, 96.9385609427, -6.5757874362, -6.1844322914, -6.1214733800, -6.0449591250, 0.0000000000, 5.0000000000, 5.0000000000, 0.1679666667
          40, 0.6778319410, 0.0068895977, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805975126, -0.0285948271, 0.6772635696, 0.0000000000, 98.3848367487, -6.5812691904, -6.1918933547, -6.1237597661, -6.0504315516, 0.0000000000, 5.0000000000, 5.0000000000, 0.1721166667
          41, 0.6800943683, 0.0068158548, 0.0000000000, 0.0000000000, 0.0000000000, 0.0809074086, -0.0287868752, 0.6795190369, 0.0000000000, 99.7812289097, -6.5871225612, -6.1995975139, -6.1264338785, -6.0562360666, 0.0000000000, 5.0000000000, 5.0000000000, 0.1768000000
          42, 0.6822569503, 0.0067413724, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811994279, -0.0289744364, 0.6816747571, 0.0000000000, 101.2044602772, -6.5934019846, -6.2074192924, -6.1295144651, -6.0624339456, 0.0000000000, 5.0000000000, 5.0000000000, 0.1809666667
          43, 0.6843111700, 0.0066620923, 0.0000000000, 0.0000000000, 0.0000000000, 0.0814642111, -0.0291611173, 0.6837220123, 0.0000000000, 102.7171557943, -6.6001302177, -6.2152445516, -6.1330033636, -6.0690584473, 0.0000000000, 5.0000000000, 5.0000000000, 0.1851166667
          44, 0.6862509030, 0.0065741958, 0.0000000000, 0.0000000000, 0.0000000000, 0.0816953035, -0.0293504112, 0.6856544868, 0.0000000000, 104.3855292436, -6.6072945649, -6.2229769690, -6.1368821035, -6.0761098351, 0.0000000000, 5.0000000000, 5.0000000000, 0.1892833333
          45, 0.6880730650, 0.0064755554, 0.0000000000, 0.0000000000, 0.0000000000, 0.0818887620, -0.0295442810, 0.6874689891, 0.0000000000, 106.2569963772, -6.6148465092, -6.2305430744, -6.1411114056, -6.0835531647, 0.0000000000, 5.0000000000, 5.0000000000, 0.1934333333
          46, 0.6897778069, 0.0063653792, 0.0000000000, 0.0000000000, 0.0000000000, 0.0820432043, -0.0297435254, 0.6891656286, 0.0000000000, 108.3639768382, -6.6227068350, -6.2378950811, -6.1456334649, -6.0913225532, 0.0000000000, 5.0000000000, 5.0000000000, 0.1976000000
          47, 0.6913682502, 0.0062436535, 0.0000000000, 0.0000000000, 0.0000000000, 0.0821595271, -0.0299483217, 0.6907475216, 0.0000000000, 110.7313614738, -6.6307733676, -6.2450112103, -6.1503770567, -6.0993271140, 0.0000000000, 5.0000000000, 5.0000000000, 0.2015000000
          48, 0.6928504762, 0.0061112954, 0.0000000000, 0.0000000000, 0.0000000000, 0.0822405833, -0.0301580721, 0.6922207892, 0.0000000000, 113.3721138824, -6.6389332552, -6.2518937263, -6.1552647954, -6.1074621643, 0.0000000000, 5.0000000000, 5.0000000000, 0.2056666667
          49, 0.6942331156, 0.0059697997, 0.0000000000, 0.0000000000, 0.0000000000, 0.0822908472, -0.0303717356, 0.6935941284, 0.0000000000, 116.2908552201, -6.6470749865, -6.2585646322, -6.1602218249, -6.1156204048, 0.0000000000, 5.0000000000, 5.0000000000, 0.2098166667
          50, 0.6955270985, 0.0058214801, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823159581, -0.0305875738, 0.6948785755, 0.0000000000, 119.4759903469, -6.6551010333, -6.2650596795, -6.1651845055, -6.1237041151, 0.0000000000, 5.0000000000, 5.0000000000, 0.2139833333
          51, 0.6967447966, 0.0056686484, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823223739, -0.0308039254, 0.6960866062, 0.0000000000, 122.9119791055, -6.6629382687, -6.2714214596, -6.1701081644, -6.1316357784, 0.0000000000, 5.0000000000, 5.0000000000, 0.2181333333
          52, 0.6978998902, 0.0055141600, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823169176, -0.0310186550, 0.6972320315, 0.0000000000, 126.5650408135, -6.6705445675, -6.2776924985, -6.1749724800, -6.1393652782, 0.0000000000, 5.0000000000, 5.0000000000, 0.2223000000
          53, 0.6990066030, 0.0053608557, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823064109, -0.0312296702, 0.6983292042, 0.0000000000, 130.3908641807, -6.6779094586, -6.2839088945, -6.1797835416, -6.1468719194, 0.0000000000, 5.0000000000, 5.0000000000, 0.2267166667
          54, 0.7000794936, 0.0052119438, 0.0000000000, 0.0000000000, 0.0000000000, 0.0822972685, -0.0314345287, 0.6993928311, 0.0000000000, 134.3221484018, -6.6850512448, -6.2900953203, -6.1845724341, -6.1541628317, 0.0000000000, 5.0000000000, 5.0000000000, 0.2308833333
          55, 0.7011311956, 0.0050687021, 0.0000000000, 0.0000000000, 0.0000000000, 0.0822954447, -0.0316326159, 0.7004355950, 0.0000000000, 138.3255862159, -6.6920089886, -6.2962617633, -6.1893903021, -6.1612665673, 0.0000000000, 5.0000000000, 5.0000000000, 0.2350333333
          56, 0.7021751686, 0.0049341955, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823058249, -0.0318215756, 0.7014710978, 0.0000000000, 142.3079345556, -6.6988334006, -6.3024024444, -6.1943009623, -6.1682244671, 0.0000000000, 5.0000000000, 5.0000000000, 0.2389333333
          57, 0.7032221859, 0.0048100161, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823323175, -0.0320003814, 0.7025101811, 0.0000000000, 146.1995486202, -6.7055740439, -6.3084965675, -6.1993720035, -6.1750797501, 0.0000000000, 5.0000000000, 5.0000000000, 0.2433666667
          58, 0.7042816618, 0.0046973695, 0.0000000000, 0.0000000000, 0.0000000000, 0.0823776223, -0.0321683223, 0.7035623095, 0.0000000000, 149.9310751899, -6.7122719128, -6.3145114933, -6.2046659235, -6.1818690803, 0.0000000000, 5.0000000000, 5.0000000000, 0.2477833333
          59, 0.7053608746, 0.0045970936, 0.0000000000, 0.0000000000, 0.0000000000, 0.0824432089, -0.0323249424, 0.7046347953, 0.0000000000, 153.4362661508, -6.7189516102, -6.3204074705, -6.2102323057, -6.1886153985, 0.0000000000, 5.0000000000, 5.0000000000, 0.2516833333
          60, 0.7064648105, 0.0045094592, 0.0000000000, 0.0000000000, 0.0000000000, 0.0825293400, -0.0324702323, 0.7057326319, 0.0000000000, 156.6628689561, -6.7256191376, -6.3261435741, -6.2161018535, -6.1953248077, 0.0000000000, 5.0000000000, 5.0000000000, 0.2558333333
          61, 0.7075961360, 0.0044342580, 0.0000000000, 0.0000000000, 0.0000000000, 0.0826351053, -0.0326045394, 0.7068584712, 0.0000000000, 159.5748681388, -6.7322625826, -6.3316842513, -6.2222830289, -6.2019867390, 0.0000000000, 5.0000000000, 5.0000000000, 0.2600000000
          62, 0.7087551725, 0.0043708292, 0.0000000000, 0.0000000000, 0.0000000000, 0.0827585425, -0.0327285406, 0.7080125997, 0.0000000000, 162.1557693229, -6.7388567071, -6.3370056671, -6.2287613548, -6.2085778278, 0.0000000000, 5.0000000000, 5.0000000000, 0.2641666667
          63, 0.7099399989, 0.0043181417, 0.0000000000, 0.0000000000, 0.0000000000, 0.0828967773, -0.0328431649, 0.7091930449, 0.0000000000, 164.4086864878, -6.7453701127, -6.3421007435, -6.2355015458, -6.2150685261, 0.0000000000, 5.0000000000, 5.0000000000, 0.2683166667
          64, 0.7111464848, 0.0042747517, 0.0000000000, 0.0000000000, 0.0000000000, 0.0830462109, -0.0329496380, 0.7103956064, 0.0000000000, 166.3597167258, -6.7517735962, -6.3469824486, -6.2424520441, -6.2214310469, 0.0000000000, 5.0000000000, 5.0000000000, 0.2722166667
          65, 0.7123686742, 0.0042390630, 0.0000000000, 0.0000000000, 0.0000000000, 0.0832026968, -0.0330492423, 0.7116142531, 0.0000000000, 168.0486186426, -6.7580483315, -6.3516844891, -6.2495514543, -6.2276473718, 0.0000000000, 5.0000000000, 5.0000000000, 0.2766333333
          66, 0.7135990119, 0.0042092172, 0.0000000000, 0.0000000000, 0.0000000000, 0.0833617803, -0.0331434381, 0.7128413427, 0.0000000000, 169.5324774919, -6.7641920897, -6.3562596722, -6.2567360290, -6.2337156049, 0.0000000000, 5.0000000000, 5.0000000000, 0.2808000000
          67, 0.7148285507, 0.0041832011, 0.0000000000, 0.0000000000, 0.0000000000, 0.0835189028, -0.0332337676, 0.7140678348, 0.0000000000, 170.8807517364, -6.7702226675, -6.3607757953, -6.2639472694, -6.2396535446, 0.0000000000, 5.0000000000, 5.0000000000, 0.2849666667
          68, 0.7160474987, 0.0041591697, 0.0000000000, 0.0000000000, 0.0000000000, 0.0836695739, -0.0333215609, 0.7152838546, 0.0000000000, 172.1611649981, -6.7761778712, -6.3653097377, -6.2711386032, -6.2454990846, 0.0000000000, 5.0000000000, 5.0000000000, 0.2891166667
          69, 0.7172454988, 0.0041353192, 0.0000000000, 0.0000000000, 0.0000000000, 0.0838095967, -0.0334080772, 0.7164789647, 0.0000000000, 173.4438072732, -6.7821117644, -6.3699407394, -6.2782802720, -6.2513069001, 0.0000000000, 5.0000000000, 5.0000000000, 0.2932833333
          70, 0.7184120037, 0.0041099101, 0.0000000000, 0.0000000000, 0.0000000000, 0.0839352505, -0.0334945015, 0.7176425411, 0.0000000000, 174.7999300502, -6.7880884117, -6.3747433702, -6.2853615087, -6.2571424518, 0.0000000000, 5.0000000000, 5.0000000000, 0.2977000000
          71, 0.7195367206, 0.0040814778, 0.0000000000, 0.0000000000, 0.0000000000, 0.0840434161, -0.0335817581, 0.7187642286, 0.0000000000, 176.2931870818, -6.7941735090, -6.3797812636, -6.2923899691, -6.2630738632, 0.0000000000, 5.0000000000, 5.0000000000, 0.3016000000
          72, 0.7206099910, 0.0040488478, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841317033, -0.0336705140, 0.7198343204, 0.0000000000, 177.9790266555, -6.8004266244, -6.3851019067, -6.2993883335, -6.2691642404, 0.0000000000, 5.0000000000, 5.0000000000, 0.3057666667
          73, 0.7216230391, 0.0040110808, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841985470, -0.0337612480, 0.7208440035, 0.0000000000, 179.9073803084, -6.8068936860, -6.3907331701, -6.3063888836, -6.2754640249, 0.0000000000, 5.0000000000, 5.0000000000, 0.3104333333
          74, 0.7225683402, 0.0039675625, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842432567, -0.0338541799, 0.7217857316, 0.0000000000, 182.1189552813, -6.8136019819, -6.3966817631, -6.3134269873, -6.2820057615, 0.0000000000, 5.0000000000, 5.0000000000, 0.3146000000
          75, 0.7234399196, 0.0039180822, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842660024, -0.0339492074, 0.7226535269, 0.0000000000, 184.6413318025, -6.8205578245, -6.4029336358, -6.3205344401, -6.2888014127, 0.0000000000, 5.0000000000, 5.0000000000, 0.3187666667
          76, 0.7242334676, 0.0038627351, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842678249, -0.0340460097, 0.7234430908, 0.0000000000, 187.4923968358, -6.8277472228, -6.4094563553, -6.3277337891, -6.2958426053, 0.0000000000, 5.0000000000, 5.0000000000, 0.3231833333
          77, 0.7249465002, 0.0038019358, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842505716, -0.0341440429, 0.7241519642, 0.0000000000, 190.6782574991, -6.8351395214, -6.4162032128, -6.3350343213, -6.3031037265, 0.0000000000, 5.0000000000, 5.0000000000, 0.3273333333
          78, 0.7255784045, 0.0037363987, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842168125, -0.0342425615, 0.7247795725, 0.0000000000, 194.1919114249, -6.8426935158, -6.4231187116, -6.3424303526, -6.3105476751, 0.0000000000, 5.0000000000, 5.0000000000, 0.3315000000
          79, 0.7261304673, 0.0036670923, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841697276, -0.0343406657, 0.7253272515, 0.0000000000, 198.0125968401, -6.8503648701, -6.4301449846, -6.3499018863, -6.3181328007, 0.0000000000, 5.0000000000, 5.0000000000, 0.3354000000
          80, 0.7266057823, 0.0035951911, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841129759, -0.0344373444, 0.7257981521, 0.0000000000, 202.1049132882, -6.8581141927, -6.4372284174, -6.3574175623, -6.3258207720, 0.0000000000, 5.0000000000, 5.0000000000, 0.3395666667
          81, 0.7270091437, 0.0035220226, 0.0000000000, 0.0000000000, 0.0000000000, 0.0840505499, -0.0345315229, 0.7261971313, 0.0000000000, 206.4180780794, -6.8659141604, -6.4443257550, -6.3649395264, -6.3335836297, 0.0000000000, 5.0000000000, 5.0000000000, 0.3445000000
          82, 0.7273468697, 0.0034490137, 0.0000000000, 0.0000000000, 0.0000000000, 0.0839866227, -0.0346221070, 0.7265305735, 0.0000000000, 210.8854673289, -6.8737544967, -6.4514089304, -6.3724293694, -6.3414089098, 0.0000000000, 5.0000000000, 5.0000000000, 0.3489166667
          83, 0.7276265852, 0.0033776252, 0.0000000000, 0.0000000000, 0.0000000000, 0.0839253865, -0.0347080369, 0.7268061695, 0.0000000000, 215.4254974169, -6.8816440151, -6.4584679667, -6.3798543447, -6.3493020191, 0.0000000000, 5.0000000000, 5.0000000000, 0.3530833333
          84, 0.7278569801, 0.0033092911, 0.0000000000, 0.0000000000, 0.0000000000, 0.0838709003, -0.0347883352, 0.7270326723, 0.0000000000, 219.9434730005, -6.8896088911, -6.4655114644, -6.3871928544, -6.3572850050, 0.0000000000, 5.0000000000, 5.0000000000, 0.3572333333
          85, 0.7280475313, 0.0032453645, 0.0000000000, 0.0000000000, 0.0000000000, 0.0838269443, -0.0348621469, 0.7272196167, 0.0000000000, 224.3345949821, -6.8976878138, -6.4725647763, -6.3944383330, -6.3653922339, 0.0000000000, 5.0000000000, 5.0000000000, 0.3614000000
          86, 0.7282082228, 0.0031870700, 0.0000000000, 0.0000000000, 0.0000000000, 0.0837968922, -0.0349287715, 0.7273770371, 0.0000000000, 228.4883076182, -6.9059242724, -6.4796659973, -6.4016008971, -6.3736631965, 0.0000000000, 5.0000000000, 5.0000000000, 0.3655666667
          87, 0.7283492573, 0.0031354550, 0.0000000000, 0.0000000000, 0.0000000000, 0.0837835989, -0.0349876968, 0.7275151770, 0.0000000000, 232.2945944176, -6.9143572003, -6.4868604489, -6.4087065083, -6.3821334795, 0.0000000000, 5.0000000000, 5.0000000000, 0.3697166667
          88, 0.7284807758, 0.0030913542, 0.0000000000, 0.0000000000, 0.0000000000, 0.0837893139, -0.0350386204, 0.7276442072, 0.0000000000, 235.6510189594, -6.9230114471, -6.4941943891, -6.4157937617, -6.3908254003, 0.0000000000, 5.0000000000, 5.0000000000, 0.3738833333
          89, 0.7286125892, 0.0030553624, 0.0000000000, 0.0000000000, 0.0000000000, 0.0838156155, -0.0350814615, 0.7277739562, 0.0000000000, 238.4701040147, -6.9318893139, -6.5017087848, -6.4229088767, -6.3997395399, 0.0000000000, 5.0000000000, 5.0000000000, 0.3783000000
          90, 0.7287539301, 0.0030278177, 0.0000000000, 0.0000000000, 0.0000000000, 0.0838633741, -0.0351163656, 0.7279136619, 0.0000000000, 240.6861957773, -6.9409642994, -6.5094338843, -6.4300996297, -6.4088482819, 0.0000000000, 5.0000000000, 5.0000000000, 0.3822000000
          91, 0.7289132367, 0.0030087942, 0.0000000000, 0.0000000000, 0.0000000000, 0.0839327432, -0.0351437006, 0.7280717546, 0.0000000000, 242.2609191489, -6.9501783637, -6.5173851660, -6.4374091689, -6.4180927252, 0.0000000000, 5.0000000000, 5.0000000000, 0.3863666667
